squareMeters,numberOfRooms,floors,cityCode,numPrevOwners,made,isNewBuilt,basement,hasStorageRoom,hasGuestRoom,price
74729,92,59,15630,9,2000,1,5584,1,1,7486919.0
45242,27,56,80016,9,2003,1,529,1,9,4527632.3
350,65,40,30809,7,2020,1,9872,0,3,37972.0
42179,11,40,69102,3,1999,1,9985,1,7,4221359.9
71973,32,9,21039,3,2012,0,2596,1,1,7201696.2
19237,62,89,51495,3,2012,0,4135,1,8,1931115.2
98728,55,13,62222,3,2011,0,4040,0,10,9880299.1
38044,67,8,91771,9,2007,0,5926,0,1,3812193.7
20862,4,62,79975,6,2007,1,1330,0,3,2098549.7
72815,54,37,76023,9,2015,1,9419,1,8,7287721.5
72510,70,6,47275,7,2021,0,6583,1,3,7255056.1
51474,68,27,28991,1,2000,0,8908,0,3,5157614.0
46945,63,50,74665,3,1993,1,9900,0,9,4702996.3
13714,36,3,18983,1,2005,0,8417,1,2,1373673.5
29749,97,14,33463,2,2003,1,8565,1,5,2981571.3
80167,68,31,1597,2,2018,1,4641,1,8,8021140.8
63829,29,52,15801,6,2021,0,1612,1,8,6388502.1
57372,33,87,34056,5,1998,1,3125,1,1,5748423.8
46195,77,67,84202,9,1990,1,4603,0,8,4622073.0
55049,8,30,56273,3,2005,1,4434,0,7,5509865.5
8256,7,59,56785,1,2005,0,1713,1,1,831710.5
68311,38,26,62252,8,2005,1,635,1,3,6839967.5
89885,93,40,35170,3,2004,1,6599,1,7,8992850.4
38535,59,78,48912,7,2015,1,1175,0,8,3855421.5
18109,31,26,16326,3,2000,1,574,0,0,1820065.0
18487,6,89,63753,2,2009,0,5262,1,3,1856865.9
42276,4,100,795,3,2006,0,9884,0,4,4229850.6
48344,34,20,11070,10,2004,1,1072,1,6,4836340.4
68573,45,97,44814,4,2014,1,1709,1,2,6861756.4
43577,64,39,78288,2,1993,0,6517,1,9,4366538.3
8584,46,98,31833,6,1999,1,9855,1,1,873709.9
56240,94,45,98783,5,2007,1,8495,0,5,5627160.7
44976,88,70,9112,3,1997,1,9885,1,2,4504969.7
53653,21,1,4857,6,1990,0,4507,1,6,5371906.0
52384,39,95,54,9,2012,0,3525,1,2,5247146.2
54907,90,65,48911,5,2003,0,7442,0,8,5495099.3
92106,87,86,36929,6,2014,0,8205,1,4,9224115.4
53404,98,42,47628,4,1999,1,802,1,3,5343461.9
3033,98,74,49771,3,1997,1,8290,0,9,312271.7
78992,42,68,18067,10,1996,1,2628,1,10,7903591.6
41726,97,25,39801,3,2016,0,8887,0,8,4174598.6
30674,89,57,11160,5,2010,0,3949,0,3,3072660.0
982,83,96,88937,8,1990,0,224,0,1,101341.0
86160,75,7,97266,4,2004,0,5221,1,2,8618638.4
5389,42,25,73529,8,2017,0,2030,0,8,543793.7
79114,18,70,83822,5,2004,0,6519,0,10,7923653.4
43042,42,93,37135,6,2004,1,4004,1,4,4311510.4
36195,8,76,69262,7,2000,1,255,0,0,3634512.0
38500,35,76,56809,2,1994,0,9151,0,7,3859493.4
12508,52,53,62133,7,1991,1,3399,0,4,1258036.1
94799,74,24,39412,6,2012,0,8512,0,0,9484566.2
13192,18,77,82755,6,2008,1,3588,1,1,1327004.8
57369,83,34,90642,10,2017,1,6725,1,9,5740996.7
27474,58,13,54782,4,1997,0,9588,0,5,2752632.7
60056,7,30,57177,6,2010,0,6640,0,4,6014878.0
63977,36,50,396,10,1995,1,8802,0,10,6407296.5
4087,23,22,20067,10,2012,0,1660,1,8,414319.2
99474,78,81,47894,1,2016,0,4360,0,10,9952430.6
59085,88,49,96301,8,2014,1,349,1,4,5915775.4
11877,86,9,43105,3,2019,1,14,0,1,1189428.9
48659,84,46,70725,1,2009,0,2291,0,2,4872302.9
47144,24,94,39494,4,1992,1,3264,0,10,4723888.2
69764,94,73,74348,6,2008,0,8607,0,9,6986164.8
40116,21,42,6741,5,1997,1,1194,1,3,4015069.7
46292,8,46,90434,10,1992,1,6387,0,10,4635389.2
77359,88,71,2743,3,1990,1,7247,1,6,7744185.0
32455,72,17,97029,4,2017,1,2256,1,0,3247206.7
34395,24,7,63633,5,1999,1,1417,0,0,3442821.9
4922,60,8,34597,4,2019,0,8694,1,9,498519.9
60515,47,34,1311,6,2018,0,2271,0,5,6061337.8
36842,2,19,62775,5,1990,1,9049,1,6,3685346.0
21669,24,65,21223,5,2005,0,1700,1,8,2171545.5
37956,46,50,76495,3,2016,0,7947,0,10,3799201.6
19745,72,28,56361,2,2003,0,5194,1,1,1977004.3
22822,15,55,55916,9,2010,1,5197,1,7,2285071.0
75339,16,55,33021,9,2015,1,6978,1,6,7545974.5
45038,41,46,19853,9,2020,1,4792,0,3,4507412.0
17595,96,99,7025,10,2021,1,4123,0,6,1770417.1
55518,93,70,76197,4,1993,1,8964,0,8,5559599.3
77032,67,68,58873,1,2020,1,3925,1,3,7708083.0
61347,33,19,54984,2,2021,1,5213,1,10,6139920.1
3418,38,30,7058,3,1993,1,5115,0,8,347934.3
29233,22,5,54455,7,2007,1,1527,0,3,2927647.7
26193,70,7,72628,5,2013,0,1033,0,1,2620565.3
45781,38,18,5235,2,2014,1,927,0,8,4584350.4
77465,54,42,37603,1,1995,1,6722,1,0,7753128.5
76357,72,97,7369,7,2002,0,5899,0,5,7641043.2
54528,69,41,90961,4,2017,1,3501,0,5,5465714.7
71930,54,87,54382,5,2005,1,4619,0,0,7208762.5
93803,75,38,49087,10,2000,1,2369,1,4,9387508.0
50262,64,55,67016,6,2003,1,8015,1,8,5034452.3
12387,51,55,34563,4,2017,0,1393,0,5,1242765.7
42904,4,70,22587,7,2005,0,4680,0,6,4302680.5
31421,23,28,18747,2,2005,1,9438,0,8,3148839.5
16894,96,88,40872,1,2011,0,8415,0,5,1697483.1
49044,43,91,41449,2,2005,1,7430,1,6,4914350.5
82950,100,46,68834,10,1994,1,9187,0,7,8301059.4
96654,43,34,3044,7,2016,1,130,1,0,9672602.6
23210,17,52,73330,8,2014,1,9776,1,8,2329090.4
2789,20,21,45157,6,1991,0,5157,0,9,281030.1
64720,75,18,37108,9,1990,0,5702,1,7,6478034.0
22459,63,14,95372,8,1991,0,8836,1,9,2246811.1
96791,17,63,33275,7,2009,0,1240,1,8,9680369.9
23608,21,31,1588,3,1995,1,6410,0,5,2364456.5
13688,9,19,30657,4,1991,0,6489,0,10,1369377.1
72070,75,98,62777,3,1999,1,2666,0,2,7220918.9
86607,8,98,59770,3,2017,1,5389,0,0,8669030.7
95817,97,25,80904,5,1995,0,6697,1,7,9588183.5
3506,14,51,81835,2,1991,1,4712,0,8,356564.1
37448,19,67,79338,7,1997,1,1605,1,0,3751951.7
36988,97,87,159,9,2007,1,7454,1,2,3705539.7
998,21,90,12859,5,2008,0,8604,0,9,104702.8
9493,57,27,41814,1,2009,1,9660,0,7,951804.9
72370,81,89,73512,10,2003,1,4618,1,10,7242934.3
73049,92,65,49904,3,2005,1,7064,1,5,7306250.5
91370,11,6,58665,9,2009,0,2687,1,8,9146210.9
55045,75,30,52898,4,2004,1,5733,0,9,5511210.4
17989,9,11,72938,5,2017,0,5679,1,3,1802630.7
53749,61,1,53430,9,1997,1,2336,0,0,5381679.7
32694,26,60,47126,9,2009,1,1421,0,6,3274621.9
24261,91,44,60269,7,2003,0,7476,0,5,2437565.3
27394,93,66,19449,5,2012,1,9345,1,7,2754889.2
99432,56,36,60224,4,2015,0,6843,1,3,9947325.5
67229,17,18,89933,10,2016,1,7856,0,6,6725201.6
89186,28,5,41160,1,2021,0,5759,1,4,8919497.1
93313,100,66,89033,10,2018,1,2702,0,10,9338654.8
53671,16,95,6249,10,2017,1,5731,0,3,5378022.7
62318,43,29,1559,5,2007,0,4844,0,10,6235136.7
79422,52,4,29335,3,1995,0,2686,0,0,7952304.5
11093,5,71,4151,2,1997,1,8059,1,0,1117189.7
23321,35,37,32589,2,1991,0,7618,0,5,2335697.1
19198,90,46,85650,8,2003,0,2995,1,10,1921930.3
78216,45,89,63484,6,2010,1,2643,0,6,7832429.0
14750,30,12,18525,9,2014,1,5905,1,8,1478391.4
61098,27,48,17649,8,2008,0,2276,0,3,6115352.8
63111,36,89,58910,9,1996,0,7826,0,0,6314137.6
43250,2,55,36266,7,2019,1,6059,1,7,4334802.9
88168,94,57,51193,2,2020,1,973,1,9,8825815.0
37506,88,94,32364,7,2016,1,4468,0,7,3753651.6
64269,77,26,33938,2,2000,0,5225,1,9,6428786.0
7490,71,3,5362,10,1996,1,4328,0,6,753009.6
97121,98,100,83849,8,2012,1,5700,1,1,9717727.2
14185,3,94,76994,7,2002,1,5155,1,3,1422531.2
86682,12,80,1763,4,1996,1,2126,0,8,8674009.6
34282,24,94,8087,9,1991,0,7021,1,3,3440156.1
89022,48,44,15308,10,2004,0,4759,0,1,8904794.4
91543,6,77,55027,9,2013,1,1902,1,0,9166876.3
54993,22,70,17168,2,2017,0,4944,0,5,5503799.7
85795,3,22,94870,4,1990,0,8852,0,7,8587486.0
64079,93,50,82368,8,2019,0,7255,1,8,6412901.9
80116,85,14,43152,7,2000,0,7964,1,8,8015692.0
52866,23,40,10132,8,2004,0,933,0,4,5293836.4
68375,55,74,77285,2,1994,0,3854,1,1,6838539.4
55802,91,32,31192,7,2011,0,1112,0,4,5588172.1
62117,80,3,98851,8,1995,1,5600,0,3,6212439.5
50890,49,90,77927,4,2020,0,180,1,5,5094287.0
44248,24,28,23716,4,2018,0,2192,1,6,4431469.8
76326,2,83,87311,4,2004,0,4050,0,0,7635872.4
56778,85,67,17036,6,2005,0,3260,0,9,5679689.5
80225,100,67,79891,6,2002,1,656,1,6,8025744.2
69320,22,45,99277,6,2017,0,3636,1,0,6939825.7
24962,41,6,96923,1,2014,1,1251,0,2,2497425.4
91964,56,93,59790,7,2013,1,6032,1,0,9209295.3
40787,73,88,93576,9,2011,0,359,1,4,4091282.1
28053,21,22,55432,6,1991,1,9531,1,4,2815718.1
90172,34,65,97450,2,1999,0,7383,0,3,9023549.9
816,7,48,68021,3,2003,0,3587,0,0,87585.3
751,2,71,25242,6,1992,1,1252,1,0,82123.2
87627,33,89,38054,9,1999,0,2149,1,4,8769190.9
16786,93,36,22835,10,2007,0,802,0,10,1684521.7
74832,60,69,29445,3,1992,0,3427,1,10,7492714.2
12920,1,83,74001,9,2016,1,5166,1,3,1305319.6
54879,79,6,77267,10,1999,1,7739,1,2,5492312.9
62083,96,81,8576,5,1994,1,7667,0,1,6218129.4
96814,90,9,81137,7,1999,1,2678,0,7,9687090.9
38301,66,53,92838,8,2004,0,2522,0,1,3841237.4
78947,86,94,77559,1,1992,1,1965,0,6,7900369.2
44836,85,88,18392,10,2000,1,8687,0,3,4493247.0
5488,56,35,9329,3,1992,0,6778,0,4,554027.2
99886,83,37,32438,8,2003,0,4600,0,2,9999687.3
57072,87,32,99233,6,2013,0,3694,1,1,5710445.3
93684,24,35,94997,2,2016,0,6716,1,8,9373516.6
96978,75,68,81412,1,1991,0,5754,0,9,9703653.1
3624,80,1,27310,4,1999,0,7887,0,3,365077.9
78000,50,25,97713,5,2000,1,6386,0,6,7801225.0
25972,7,98,81846,8,1996,1,5998,1,4,2605855.6
93922,54,89,94304,8,2011,0,9492,0,3,9403863.1
61039,27,69,7161,1,1995,0,4909,1,6,6114260.5
84404,70,98,70976,8,2001,0,9795,1,2,8456155.1
73622,7,54,2527,1,2020,1,4412,0,9,7365758.0
81012,92,7,92589,3,2012,0,6946,1,7,8104126.2
73687,25,49,8902,3,2001,0,7113,1,2,7376903.1
93952,63,10,97260,2,2015,1,8302,0,2,9403674.5
82120,77,62,54858,1,2001,1,9335,1,10,8216635.1
2351,69,51,68180,1,2018,0,4104,0,8,239411.8
38132,73,16,59938,2,1996,0,7592,0,3,3818556.6
42808,33,67,32715,2,1996,1,8536,0,5,4290930.6
70722,57,55,47565,7,2016,0,9738,1,5,7076626.6
46134,71,23,44257,6,2004,1,7647,1,8,4624090.4
92044,60,28,58015,3,2001,0,4700,1,10,9210929.1
12583,62,79,24355,5,2001,0,2683,0,4,1267192.1
38048,67,74,61735,9,2010,1,4814,0,5,3808313.0
48546,64,60,59895,1,1993,0,782,1,3,4860634.3
94228,34,62,34921,10,1994,0,815,0,6,9430661.4
55825,69,25,46465,1,2001,1,441,0,4,5585288.1
7773,100,85,25932,1,2007,0,5057,0,8,792566.7
24180,68,93,72780,7,1991,1,1857,0,8,2425595.1
30502,91,77,88127,6,1998,1,9151,0,9,3062069.8
30346,25,80,24880,5,2000,1,2677,1,2,3047721.0
20311,23,87,59363,1,2017,0,1558,0,7,2039188.7
70936,60,21,37500,3,2006,0,8370,0,10,7094370.6
56416,41,99,29464,7,2021,1,3804,0,6,5653890.1
26073,59,23,95318,10,2006,0,1018,1,8,2612190.6
79182,37,9,97339,3,1993,0,9600,0,7,7922295.3
39627,29,44,50402,2,2008,1,2974,0,6,3964708.8
97677,51,35,37317,2,1994,0,4887,0,5,9772148.4
34013,84,95,67735,1,2014,0,7960,1,0,3411660.4
55620,90,90,8078,6,2002,1,3282,0,4,5573469.2
77421,70,6,53863,10,2011,0,6219,1,2,7743163.1
50844,99,83,76381,2,1995,1,7366,1,3,5092707.5
94541,78,67,47070,4,2003,0,6902,0,10,9460440.3
10976,17,77,97750,1,2001,0,237,1,0,1108155.1
52697,25,60,13248,3,2009,1,8452,1,9,5278045.9
38860,27,70,8421,8,1991,0,5171,1,5,3894132.1
98501,66,51,10725,5,2002,1,2911,1,4,9856475.2
49300,64,46,43266,9,2019,1,2512,0,7,4936882.9
8562,24,33,40368,3,2015,0,5275,0,5,860330.5
51585,70,8,89259,7,2010,0,268,1,4,5163838.0
55038,46,45,4930,3,2007,0,9300,0,6,5510722.7
74166,35,16,55843,2,1990,0,6208,1,9,7423668.0
43885,69,3,76257,7,2010,0,3497,1,6,4393918.0
55391,27,7,82603,1,1991,0,566,0,2,5544879.1
9551,27,33,66242,1,1992,1,3816,0,6,956658.2
17655,55,58,50837,1,2012,1,4895,0,7,1769201.2
28743,30,49,51660,4,2000,0,2192,0,6,2881705.0
12744,56,4,80733,3,2016,1,1453,0,1,1279063.6
34109,36,19,62507,8,2003,1,5930,0,7,3416596.3
55971,94,30,90769,10,2001,0,4596,0,3,5600410.1
8163,17,45,96977,7,1992,1,5815,0,7,825054.2
4463,93,39,95940,2,2012,0,7372,1,2,453762.2
51890,85,37,23002,8,2020,0,9905,0,3,5194644.0
88616,92,37,76142,1,1999,1,8685,1,0,8868266.9
61104,88,51,34414,4,1997,0,1649,1,9,6124108.7
31832,90,85,58945,1,2003,0,706,0,2,3193411.3
12683,92,7,63157,1,2019,1,1409,0,9,1275226.9
37375,13,66,31734,2,2015,0,6681,1,1,3745925.5
10310,85,93,95796,9,2016,1,6055,1,6,1041341.6
38300,27,8,61055,5,2005,1,2464,1,10,3831178.5
91524,23,43,55089,5,1998,1,4642,0,5,9160076.8
41155,9,51,34414,5,2012,1,1335,0,9,4121258.2
97732,45,19,33643,7,2014,0,4115,0,1,9774150.4
5431,15,13,70120,2,2011,0,9049,1,5,548835.1
97452,83,54,29279,1,1992,0,9092,0,7,9751753.2
88935,70,28,41025,5,2002,1,5359,0,4,8903298.2
61243,58,75,16033,10,1993,1,9318,0,5,6132501.3
41367,6,37,48619,10,1994,1,9966,1,1,4147892.4
95269,87,44,9922,8,2018,0,9071,0,2,9529625.8
6501,53,39,90665,6,1991,1,7598,1,3,658653.1
44229,65,39,53261,3,1993,1,9789,0,4,4429834.3
10745,86,14,42903,4,1995,1,8212,0,9,1080749.5
33647,9,78,66529,5,2020,0,6228,1,5,3373938.0
35930,95,27,69358,3,2012,1,4611,0,0,3598810.2
37961,67,85,17385,2,2011,1,2733,0,5,3806007.1
40639,27,42,90011,10,2013,0,6672,1,2,4074524.3
18866,49,44,27503,1,1998,0,1059,0,8,1890711.8
69101,90,2,94023,7,2017,0,9455,1,6,6914075.7
94109,72,83,91579,2,2014,0,8095,0,1,9417855.4
43366,59,44,97346,1,2015,0,6043,0,0,4346233.5
85181,4,98,5079,6,2020,0,9945,0,6,8530230.0
51340,5,73,18912,2,1999,0,9791,1,6,5138145.9
48870,22,69,79514,2,2013,1,772,0,10,4894474.3
2167,98,93,18817,8,1990,1,1100,1,4,226782.0
88926,38,23,50635,5,2012,1,7979,0,6,8893969.2
65472,69,5,79820,9,2001,1,7004,0,8,6549900.1
60060,58,60,66832,3,2010,0,2016,0,10,6010411.0
43295,34,22,16909,9,1995,1,1676,1,5,4335970.5
65322,5,94,43077,3,2010,0,9337,1,6,6537327.0
43084,5,27,33540,10,2018,0,7387,0,1,4312866.8
51419,68,92,718,10,2014,1,4990,1,8,5145979.4
31464,21,21,25723,10,1992,0,28,1,1,3148466.2
9503,12,8,14276,4,2016,0,8790,1,2,955903.6
33272,97,88,54672,7,2020,1,8224,1,10,3332408.0
32257,72,84,54964,1,2006,0,1191,0,9,3239971.6
61217,36,18,79027,5,2012,0,1592,0,9,6126771.2
75887,30,51,38884,2,2003,1,4181,1,5,7592702.3
73064,12,49,52911,10,1994,0,7086,0,2,7312103.4
10648,72,90,44048,10,2012,1,7528,1,7,1071651.2
4149,70,19,47258,5,2001,1,2606,1,5,420560.1
75350,6,64,33478,5,2021,0,2329,1,3,7539904.1
70345,90,2,13605,8,2015,0,3695,1,7,7035087.5
39723,57,84,52546,1,1995,0,1030,0,1,3981216.5
96429,68,49,17133,7,2004,0,4092,1,5,9650188.4
20001,37,48,52650,8,2013,0,7270,1,7,2007477.3
163,6,29,26761,3,1990,1,6022,1,3,17363.0
77882,73,76,5768,7,1993,0,2355,1,1,7797780.3
89492,44,68,44211,9,2003,0,7276,0,8,8957726.3
94972,19,23,1116,2,1990,0,9628,0,1,9500113.0
38606,28,14,38942,1,1999,0,3026,1,6,3864489.9
4389,21,22,99602,4,1991,0,4112,1,9,441287.1
9088,21,93,82230,9,2008,0,6869,1,3,913263.8
64256,37,87,61431,2,1994,0,3051,1,9,6438154.4
88976,6,74,26757,3,2011,0,4176,1,8,8906213.1
8910,20,93,17564,5,2012,1,3097,0,7,898488.2
13851,77,83,7881,1,2019,0,2448,0,7,1392391.9
15928,29,81,37194,2,2017,0,9165,1,10,1603995.7
67849,40,94,87050,1,1996,1,4405,0,4,6792498.6
91073,72,50,63947,9,2018,0,6760,0,7,9111251.8
91458,44,49,73814,8,1991,1,2763,1,6,9149688.1
46478,6,31,62647,2,2003,0,1813,0,7,4657996.3
62592,47,30,92892,10,2017,0,6845,0,7,6262694.7
60680,49,80,9006,6,2012,1,8520,1,4,6075501.2
85659,57,17,28116,10,2015,1,8825,1,7,8567586.5
35188,79,52,7369,1,2010,1,4392,1,10,3523563.0
91123,89,47,80260,5,2008,1,6089,0,9,9116372.8
78117,98,84,80290,4,1997,0,1732,1,7,7825898.7
98689,75,55,95076,4,2009,0,3462,0,6,9874062.9
1720,73,83,70620,8,1991,1,70,1,5,183918.1
14345,37,99,42634,10,1997,1,1617,1,9,1445853.7
30914,5,2,61119,4,1996,1,5768,1,8,3092163.6
4099,27,84,21985,3,2000,1,7950,0,8,413304.0
23478,80,5,51544,2,2019,1,5728,1,6,2351874.9
1086,4,81,34569,2,2011,0,64,1,9,116061.1
45181,78,39,52458,8,1994,1,6735,0,10,4525938.4
176,30,15,62932,3,2000,0,2325,0,9,18985.0
79680,84,100,38092,8,2018,0,3404,0,0,7975851.8
32776,72,71,28374,5,2001,0,8324,0,8,3283690.1
88755,4,5,61239,7,2011,1,1759,1,5,8882476.1
95096,68,83,32805,5,2009,1,7667,1,0,9515861.9
77212,70,16,57644,9,2012,1,8919,1,5,7727317.2
46910,80,99,32102,6,1994,0,4093,1,8,4706368.4
75487,82,97,96333,7,2011,1,9162,0,1,7558644.1
41090,24,39,23738,3,2010,0,8963,0,2,4114595.0
87111,16,71,21181,10,2008,1,4567,1,1,8716894.8
87353,5,47,25992,3,1991,1,5013,0,8,8745540.1
29664,88,87,50164,8,2006,1,1108,1,3,2975680.6
23184,56,100,70418,9,1997,0,7131,1,3,2335644.7
65482,66,21,30063,6,1996,1,134,0,6,6556065.6
81602,9,46,40968,6,2017,0,5471,1,2,8169478.7
48129,73,76,30380,7,1994,1,7889,0,2,4823162.4
2684,97,19,9081,3,2010,0,2676,1,8,272104.0
17563,51,95,74094,8,2013,0,4369,0,2,1762997.3
37853,97,54,90059,6,2019,0,1210,1,0,3792902.9
25147,35,81,38582,7,2014,0,4068,0,6,2521731.4
23843,64,87,5682,6,1999,1,2961,1,2,2391434.9
68369,86,19,94411,7,2010,1,3330,0,2,6843646.0
11583,49,9,49595,6,2012,0,8636,0,4,1161984.2
9559,28,76,90173,1,2020,1,4966,0,6,963514.0
38611,20,53,69928,7,2020,1,308,0,6,3870229.0
17618,9,36,3355,6,1992,1,8906,1,1,1771805.2
73903,34,35,70056,2,2017,0,250,0,5,7397590.7
24484,22,21,88155,9,2000,0,6601,0,8,2452550.0
32442,25,51,42976,7,2004,1,9834,0,4,3252838.4
38826,53,91,50763,8,2001,1,2901,1,5,3890080.1
65340,84,34,2230,4,2004,0,5481,1,7,6536254.4
93638,51,62,2272,4,1992,0,6134,1,9,9378471.2
61146,84,54,37182,5,2021,1,4572,0,9,6125077.1
24004,62,99,67178,9,2003,1,1372,0,4,2414637.3
83588,82,57,17607,4,1994,1,2598,1,2,8369526.4
85820,72,70,98420,9,2002,1,2238,1,1,8588402.2
39799,23,76,24010,8,1993,0,5411,0,9,3984987.3
84355,23,22,77493,10,1999,1,4851,1,9,8439985.9
59747,38,13,67814,7,1994,1,4173,0,8,5984506.4
6009,36,59,3453,9,2016,0,8867,0,9,612067.6
5965,25,88,99504,10,2017,1,9846,1,1,601173.7
78079,31,98,30542,6,2001,1,3136,1,7,7820045.1
48378,17,19,99291,6,2000,0,7572,0,1,4848213.0
94695,86,1,52781,1,1992,1,5398,0,8,9478421.2
48642,56,87,67962,3,2020,0,3600,0,7,4869835.0
11524,24,65,15883,8,2018,1,9789,0,10,1161912.8
97539,70,88,46421,10,1990,1,4165,0,10,9761326.0
825,24,23,73905,4,2008,0,8622,1,4,87430.8
64365,46,27,80064,8,2018,1,204,1,3,6444610.8
68063,52,51,6235,4,1990,0,9550,1,4,6813816.0
41848,55,99,5880,1,1992,0,2330,0,0,4200544.2
78741,54,60,54734,2,2005,0,9057,0,2,7880701.5
16824,86,72,73576,8,2010,1,4287,0,10,1695808.0
51203,59,58,31258,9,2010,1,8413,0,5,5123643.0
97108,30,88,58422,7,2008,0,1103,0,8,9714782.8
69261,41,29,49856,5,2008,0,6518,1,3,6935036.8
89425,19,47,52212,9,2002,0,3695,0,8,8952287.2
26792,67,32,65774,5,2003,1,4687,1,1,2684819.3
91443,65,61,62487,7,2002,1,9240,1,5,9148710.2
89470,47,4,3654,8,2005,0,6633,1,8,8947834.5
53313,41,47,61053,6,2003,0,2127,0,9,5335501.3
93913,6,15,43554,6,2009,0,9940,0,0,9396713.9
31042,48,53,34588,6,2003,1,907,1,5,3109396.3
9329,18,18,41666,10,2018,0,2898,0,8,934231.8
42272,8,15,22439,4,2017,1,6622,0,5,4232650.7
30588,71,73,18782,9,1998,0,9841,0,2,3064993.8
99742,96,51,28301,9,2013,1,6762,1,6,9984910.3
33065,15,22,66295,3,1998,1,733,0,10,3314847.8
22702,10,49,53757,10,1995,1,6442,1,6,2271827.5
31885,26,68,64954,2,2005,1,1974,1,7,3202805.5
64602,77,65,23521,5,1996,0,2656,1,6,6467513.6
75853,17,63,70656,6,2004,1,4768,0,8,7591050.4
5409,51,70,84029,3,2017,1,7475,0,7,546201.7
80699,20,88,65145,10,2009,0,1740,0,8,8074576.9
8607,17,14,40275,4,1992,0,1627,0,1,862453.2
75057,63,63,19220,5,2017,0,9394,1,6,7518049.7
70919,11,44,51455,10,1997,1,8742,1,10,7101031.7
29710,96,67,33509,8,2015,0,9951,1,2,2978583.5
61798,46,54,8334,1,2013,1,9956,0,0,6182113.3
6313,53,67,28694,6,2014,1,7458,1,0,641055.4
60375,50,65,97690,9,2004,0,8852,0,9,6038750.4
69421,45,9,51581,2,2014,1,8080,1,9,6945284.4
89086,4,16,63299,10,2019,1,2269,1,9,8909993.9
68603,60,23,54048,9,2020,0,5026,0,2,6861289.0
12448,59,44,81122,2,2003,1,1095,1,0,1249624.3
37945,85,79,52673,8,2001,0,1684,0,5,3799158.1
34867,42,69,75690,5,1991,0,6839,1,1,3491110.1
16547,85,40,23941,5,2008,1,2183,0,10,1659757.8
58218,14,46,15974,6,2004,1,1556,0,10,5834539.4
28790,88,45,87598,2,2005,0,6294,1,10,2882833.5
92822,54,9,31180,10,1999,1,1193,0,5,9287119.9
89217,75,77,2598,4,1991,1,2892,1,8,8929604.1
65822,14,59,2582,7,2006,1,6182,0,5,6588632.6
617,21,27,44204,4,2013,0,2834,0,3,67453.3
37171,98,18,79183,5,2012,1,3008,1,9,3719105.2
82918,54,10,89174,10,1999,0,8930,0,8,8292659.9
4130,26,41,29304,6,2021,1,7601,1,7,421621.1
95145,60,50,9768,9,2020,0,6696,0,4,9519958.0
58864,11,1,63178,3,2014,1,7302,0,9,5891413.4
94363,61,23,638,9,1999,1,5668,0,7,9440706.9
78204,16,46,34267,8,2012,1,1830,1,9,7822501.2
71588,89,21,2882,7,2012,1,1540,1,5,7161052.2
68579,67,70,55498,2,1997,0,3523,0,4,6868611.7
19174,44,54,65146,3,1996,1,7078,0,9,1923170.6
90646,21,82,63572,1,1997,0,4615,1,3,9071481.7
81430,82,54,19129,6,2020,1,7294,1,4,8147920.0
99428,94,68,66013,6,2018,0,5468,1,3,9947775.8
60815,2,97,8663,10,2015,1,6517,1,5,6089911.5
95591,90,39,7883,5,1993,1,3338,1,10,9569415.3
47497,18,72,15022,5,2009,0,6683,0,6,4761272.9
65725,75,95,37200,9,2000,0,9052,1,9,6582022.0
21360,8,60,75105,7,1991,1,8744,0,4,2139458.1
56559,23,60,47398,4,1990,1,9091,0,4,5661049.0
45440,74,98,66886,10,2002,0,9249,0,0,4550279.2
13112,74,26,47159,9,1993,1,1633,1,9,1318665.3
68276,71,31,79423,4,2012,0,1793,0,10,6829756.2
64518,90,61,72165,6,2020,1,4171,0,6,6455071.0
56093,94,11,41723,10,2008,0,5012,0,2,5619471.8
84653,83,20,53263,8,1997,0,8123,1,1,8467089.7
96169,51,13,47698,3,2019,1,2255,1,7,9620987.9
57789,60,24,58302,6,2008,1,5651,0,5,5787699.8
93091,33,43,87131,9,1993,0,5077,1,8,9317741.3
87190,99,14,68366,7,2013,0,8633,0,0,8724894.3
38998,68,31,88997,3,1996,1,2855,1,2,3910733.6
97134,61,68,14507,4,2019,0,8966,1,7,9718663.9
39309,80,32,40747,3,2001,0,9448,1,7,3939850.1
70751,87,93,74896,8,2003,0,4567,0,7,7084089.3
63086,91,49,61895,2,2013,0,9450,0,10,6312576.3
25472,23,44,10986,3,2003,0,2869,0,9,2552592.3
3514,8,21,67658,6,2013,1,1565,0,2,357856.3
99134,67,32,90708,9,1998,0,9316,1,2,9919472.8
82653,31,37,23671,6,1992,0,6390,1,3,8270829.2
3723,75,31,19531,10,2010,0,5815,1,3,378299.0
28232,6,18,92112,10,1997,1,1632,0,1,2827201.7
46838,49,51,61565,8,2020,1,7312,1,6,4691794.0
90562,47,7,84443,1,2002,1,2562,0,4,9066552.2
562,95,97,43277,5,2003,1,887,0,10,65326.3
5603,75,73,60182,10,1992,1,746,1,5,566684.2
61704,20,11,67648,6,2012,1,638,1,6,6176111.2
49579,99,37,96075,10,1996,0,2301,1,8,4967775.6
59885,28,25,35351,4,2010,1,2803,1,3,5995883.0
72109,81,41,68214,8,1995,0,7934,0,8,7220099.5
41965,87,61,3857,4,2000,1,4173,0,7,4204881.0
94216,32,75,1878,9,1996,0,4216,0,3,9432083.6
39166,68,86,32535,5,2008,1,4613,1,7,3924397.8
